Season,Team,Player,Role,Nationality,Prime_Rating,Season_Rating,Notes
2024,Mumbai Indians,Ishan Kishan,WK-Batter,Indian,82,72,Below form; dropped mid-tournament
2024,Mumbai Indians,Suryakumar Yadav,Batter (C),Indian,90,82,Captain; power-hitting quality
2024,Mumbai Indians,Tilak Varma,Batter,Indian,80,88,Growing quality; excellent middle-order
2024,Mumbai Indians,Tim David,All-rounder,Singaporean,85,85,Brutal finisher; vital role
2024,Mumbai Indians,Hardik Pandya,All-rounder,Indian,88,72,Return as captain; massive controversy; below par
2024,Mumbai Indians,Kieron Pollard,All-rounder,West Indian,88,60,Final IPL; well below peak
2024,Mumbai Indians,Romario Shepherd,All-rounder,West Indian,68,70,Power lower-order; decent
2024,Mumbai Indians,Jasprit Bumrah,Bowler,Indian,96,95,Elite; best bowler in tournament
2024,Mumbai Indians,Gerald Coetzee,Bowler,South African,72,72,Rapid pace debut; quality
2024,Mumbai Indians,Nuwan Thushara,Bowler,Sri Lankan,70,72,Left-arm swing; solid debut
2024,Chennai Super Kings,Ruturaj Gaikwad,Opener (C),Indian,85,88,Quality captain; consistent runs
2024,Chennai Super Kings,Devon Conway,WK-Batter,New Zealander,85,82,Quality opener; solid
2024,Chennai Super Kings,Ajinkya Rahane,Batter,Indian,82,75,Veteran contribution
2024,Chennai Super Kings,MS Dhoni,WK-Batter,Indian,98,72,Reduced role; farewell season approaching
2024,Chennai Super Kings,Shivam Dube,All-rounder,Indian,78,85,Power-hitting continued
2024,Chennai Super Kings,Sameer Rizvi,Batter,Indian,65,68,Young debut; promising
2024,Chennai Super Kings,Ravindra Jadeja,All-rounder,Indian,90,85,Quality all-round; crucial
2024,Chennai Super Kings,Deepak Chahar,Bowler,Indian,82,78,Quality bowling; consistent
2024,Chennai Super Kings,Matheesha Pathirana,Bowler,Sri Lankan,75,85,Outstanding slinger; brilliant economy
2024,Chennai Super Kings,Tushar Deshpande,Bowler,Indian,68,75,Quality domestic pacer
2024,Chennai Super Kings,Mustafizur Rahman,Bowler,Bangladeshi,80,75,Quality cutter specialist
2024,Delhi Capitals,David Warner,Opener,Australian,93,78,Final IPL season; consistent but aging
2024,Delhi Capitals,Prithvi Shaw,Opener,Indian,75,70,Below form; dropped mid-season
2024,Delhi Capitals,Shai Hope,WK-Batter,West Indian,72,72,Quality debut WK-batter
2024,Delhi Capitals,Rishabh Pant,WK-Batter (C),Indian,88,85,Triumphant return from injury; quality
2024,Delhi Capitals,Axar Patel,All-rounder,Indian,78,80,Quality all-rounder; consistent
2024,Delhi Capitals,Tristan Stubbs,Batter,South African,72,75,Young power-hitter; quality debut
2024,Delhi Capitals,Kuldeep Yadav,Bowler,Indian,82,88,Consistent wicket-taker; quality spin
2024,Delhi Capitals,Anrich Nortje,Bowler,South African,82,80,World-class pace
2024,Delhi Capitals,Ishant Sharma,Bowler,Indian,80,65,Veteran; final seasons declining
2024,Delhi Capitals,Mukesh Kumar,Bowler,Indian,68,72,Domestic pacer; improving
2024,Delhi Capitals,Sumit Kumar,All-rounder,Indian,60,60,Domestic support option
2024,Punjab Kings,Shikhar Dhawan,Opener (C),Indian,88,72,Final IPL season; well below 2023
2024,Punjab Kings,Prabhsimran Singh,WK-Batter,Indian,78,82,Quality explosive opener; consistent
2024,Punjab Kings,Rilee Rossouw,Batter,South African,75,75,Power-hitting; decent season
2024,Punjab Kings,Jitesh Sharma,WK-Batter,Indian,68,78,Quality domestic finisher; growing
2024,Punjab Kings,Liam Livingstone,All-rounder,English,85,82,Powerful hitting; quality
2024,Punjab Kings,Shashank Singh,Batter,Indian,75,88,Breakout finisher; massive lower-order impact
2024,Punjab Kings,Sam Curran,All-rounder (C),English,78,82,Quality captain; all-round contribution
2024,Punjab Kings,Harpreet Brar,All-rounder,Indian,65,70,Left-arm spin all-rounder
2024,Punjab Kings,Arshdeep Singh,Bowler,Indian,78,85,Quality left-arm; increasingly important
2024,Punjab Kings,Rahul Chahar,Bowler,Indian,72,72,Quality leg-spin
2024,Punjab Kings,Kagiso Rabada,Bowler,South African,92,85,Quality pace; consistent contributor
2024,Gujarat Titans,Shubman Gill,Batter (C),Indian,90,90,Quality consistent captain
2024,Gujarat Titans,Wriddhiman Saha,WK-Batter,Indian,72,72,Wicketkeeper; quality support
2024,Gujarat Titans,David Miller,Batter,South African,82,80,Power-hitting; important
2024,Gujarat Titans,Sai Sudharsan,Batter,Indian,82,88,Outstanding quality; consistent
2024,Gujarat Titans,Rahul Tewatia,All-rounder,Indian,72,78,Clutch finisher
2024,Gujarat Titans,Shahrukh Khan,Batter,Indian,70,72,Power-hitting role
2024,Gujarat Titans,Rashid Khan,Bowler,Afghan,92,88,Elite spinner; quality continued
2024,Gujarat Titans,Mohammed Siraj,Bowler,Indian,85,82,Quality pace
2024,Gujarat Titans,Spencer Johnson,Bowler,Australian,70,75,Rapid Australian debutant; quality
2024,Gujarat Titans,Alzarri Joseph,Bowler,West Indian,78,75,Overseas pace support
2024,Gujarat Titans,Sushant Mishra,Bowler,Indian,60,62,Domestic pace support
2024,Lucknow Super Giants,KL Rahul,WK-Batter (C),Indian,88,88,Consistent quality captain-batsman
2024,Lucknow Super Giants,Quinton de Kock,WK-Batter,South African,88,82,Quality opener; solid
2024,Lucknow Super Giants,Marcus Stoinis,All-rounder,Australian,78,78,Powerful all-round
2024,Lucknow Super Giants,Deepak Hooda,All-rounder,Indian,72,72,Domestic contribution
2024,Lucknow Super Giants,Nicholas Pooran,WK-Batter,West Indian,78,80,Power-hitting wicketkeeper
2024,Lucknow Super Giants,Ayush Badoni,Batter,Indian,65,75,Clutch performances continued
2024,Lucknow Super Giants,Krunal Pandya,All-rounder,Indian,75,75,Left-arm spin and hitting
2024,Lucknow Super Giants,Yash Thakur,Bowler,Indian,65,72,Quality pace debut
2024,Lucknow Super Giants,Ravi Bishnoi,Bowler,Indian,70,80,Quality leg-spinner; growing stature
2024,Lucknow Super Giants,Arshad Khan,Bowler,Indian,62,65,Domestic pace support
2024,Lucknow Super Giants,Naveen-ul-Haq,Bowler,Afghan,70,72,Quality Afghan pacer
2025,Royal Challengers Bengaluru,Virat Kohli,Batter,Indian,99,96,Back-to-back Orange Cap contender; first RCB title
2025,Royal Challengers Bengaluru,Phil Salt,WK-Batter,English,82,88,Explosive opener contribution; quality
2025,Royal Challengers Bengaluru,Rajat Patidar,Batter (C),Indian,80,90,Captain and key batter; title hero
2025,Royal Challengers Bengaluru,Liam Livingstone,All-rounder,English,85,85,Powerful all-round addition
2025,Royal Challengers Bengaluru,Jitesh Sharma,WK-Batter,Indian,68,78,Quality domestic finisher; growing
2025,Royal Challengers Bengaluru,Tim David,All-rounder,Singaporean,85,82,Brutal finisher; vital
2025,Royal Challengers Bengaluru,Krunal Pandya,All-rounder,Indian,75,75,Left-arm spin and hitting
2025,Royal Challengers Bengaluru,Swapnil Singh,Batter,Indian,62,68,Domestic contribution
2025,Royal Challengers Bengaluru,Bhuvneshwar Kumar,Bowler,Indian,88,88,Quality swing; key wickets throughout
2025,Royal Challengers Bengaluru,Josh Hazlewood,Bowler,Australian,88,82,Quality Australian pace
2025,Royal Challengers Bengaluru,Yash Dayal,Bowler,Indian,65,72,Pace quality; improving
2025,Punjab Kings,Prabhsimran Singh,WK-Batter,Indian,78,88,Quality explosive opener; consistent
2025,Punjab Kings,Shreyas Iyer,Batter (C),Indian,85,88,New captain; team improved significantly
2025,Punjab Kings,Shashank Singh,Batter,Indian,75,88,Breakout finisher; massive impact continued
2025,Punjab Kings,Josh Inglis,WK-Batter,Australian,72,78,Quality overseas keeper-batter
2025,Punjab Kings,Nehal Wadhera,Batter,Indian,65,72,Developing young talent
2025,Punjab Kings,Glenn Maxwell,All-rounder,Australian,90,82,Quality addition; returning to form
2025,Punjab Kings,Arshdeep Singh,Bowler,Indian,78,88,Quality left-arm; increasingly dominant
2025,Punjab Kings,Yuzvendra Chahal,Bowler,Indian,88,85,Quality leg-spin; important weapon
2025,Punjab Kings,Marco Jansen,Bowler,South African,72,78,Quality tall left-arm pacer
2025,Punjab Kings,Harpreet Brar,All-rounder,Indian,65,70,Left-arm spin all-rounder
2025,Punjab Kings,Xavier Bartlett,Bowler,Australian,68,72,Rapid Australian pacer
2025,Mumbai Indians,Rohit Sharma,Batter (C),Indian,90,82,Captain returning; solid
2025,Mumbai Indians,Trent Boult,Bowler,New Zealander,88,85,Quality swing bowling
2025,Mumbai Indians,Suryakumar Yadav,Batter,Indian,90,88,Power-hitting; entertaining
2025,Mumbai Indians,Tilak Varma,Batter,Indian,80,88,Excellent quality; growing stature
2025,Mumbai Indians,Hardik Pandya,All-rounder (C),Indian,88,78,Captain; below par season
2025,Mumbai Indians,Naman Dhir,Batter,Indian,65,70,Young domestic talent
2025,Mumbai Indians,Kieron Pollard,All-rounder,West Indian,88,55,Farewell year; finally the end
2025,Mumbai Indians,Robin Minz,All-rounder,Indian,65,70,Young Jharkhand talent; debut
2025,Mumbai Indians,Jasprit Bumrah,Bowler,Indian,96,95,Continued excellence; world-class
2025,Mumbai Indians,Deepak Chahar,Bowler,Indian,82,80,Quality bowling; consistent
2025,Mumbai Indians,Allah Ghazanfar,Bowler,Afghan,70,75,Mystery spin; quality debut
2025,Chennai Super Kings,Ruturaj Gaikwad,Opener (C),Indian,85,85,Steady captain; team in transition
2025,Chennai Super Kings,Devon Conway,WK-Batter,New Zealander,85,82,Quality opener; decent
2025,Chennai Super Kings,MS Dhoni,WK-Batter,Indian,98,72,Reducing role; last effective seasons
2025,Chennai Super Kings,Shivam Dube,All-rounder,Indian,78,85,Power-hitting; quality
2025,Chennai Super Kings,Shaik Rasheed,Batter,Indian,65,70,Young domestic talent
2025,Chennai Super Kings,Sameer Rizvi,Batter,Indian,65,70,Young talent; developing
2025,Chennai Super Kings,Ravindra Jadeja,All-rounder,Indian,90,85,Quality all-round; crucial
2025,Chennai Super Kings,Noor Ahmad,Bowler,Afghan,72,80,Quality young left-arm wrist spin
2025,Chennai Super Kings,Matheesha Pathirana,Bowler,Sri Lankan,75,88,Outstanding slinger; key weapon
2025,Chennai Super Kings,Deepak Chahar,Bowler,Indian,82,78,Quality bowling
2025,Chennai Super Kings,Gurjapneet Singh,Bowler,Indian,60,65,Young domestic pacer
2025,Rajasthan Royals,Yashasvi Jaiswal,Opener,Indian,85,90,Quality opener; consistent
2025,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,88,Consistent captain and batter
2025,Rajasthan Royals,Vaibhav Sooryavanshi,Batter,Indian,82,88,Incredible youth; announced himself fully
2025,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,80,Quality; still contributing
2025,Rajasthan Royals,Riyan Parag,Batter,Indian,78,85,Consistent middle-order; crowd favourite
2025,Rajasthan Royals,Shimron Hetmyer,Batter,West Indian,78,78,Powerful finisher
2025,Rajasthan Royals,Ravichandran Ashwin,Bowler,Indian,88,78,Quality spinner
2025,Rajasthan Royals,Jofra Archer,Bowler,English,88,85,Quality pace; key weapon
2025,Rajasthan Royals,Trent Boult,Bowler,New Zealander,88,82,Quality swing
2025,Rajasthan Royals,Maheesh Theekshana,Bowler,Sri Lankan,72,78,Quality mystery spinner
2025,Rajasthan Royals,Avesh Khan,Bowler,Indian,78,78,Quality pace
2025,Kolkata Knight Riders,Sunil Narine,All-rounder,West Indian,92,85,Veteran still vital; quality both ways
2025,Kolkata Knight Riders,Quinton de Kock,WK-Batter,South African,88,82,Quality opener; solid
2025,Kolkata Knight Riders,Venkatesh Iyer,All-rounder,Indian,80,82,Consistent opener all-rounder
2025,Kolkata Knight Riders,Ajinkya Rahane,Batter,Indian,82,68,Veteran; reduced role; final seasons
2025,Kolkata Knight Riders,Andre Russell,All-rounder,West Indian,90,80,Veteran still dangerous; aging slightly
2025,Kolkata Knight Riders,Rinku Singh,Batter,Indian,82,85,Consistent middle-order; crowd favourite
2025,Kolkata Knight Riders,Angkrish Raghuvanshi,Batter,Indian,65,72,Exciting young talent
2025,Kolkata Knight Riders,Varun Chakravarthy,Bowler,Indian,72,80,Mystery spinner; quality continued
2025,Kolkata Knight Riders,Harshit Rana,Bowler,Indian,68,78,Quality pacer; growing stature
2025,Kolkata Knight Riders,Mitchell Starc,Bowler,Australian,90,85,Quality overseas pace; powerplay weapon
2025,Kolkata Knight Riders,Spencer Johnson,Bowler,Australian,70,72,Rapid Australian pace
2025,Gujarat Titans,Shubman Gill,Batter (C),Indian,90,90,Quality; consistent performer
2025,Gujarat Titans,Jos Buttler,WK-Batter,English,90,82,Quality addition; consistent
2025,Gujarat Titans,Sai Sudharsan,Batter,Indian,82,88,Outstanding quality; consistent growth
2025,Gujarat Titans,David Miller,Batter,South African,82,80,Power-hitting; important
2025,Gujarat Titans,Rahul Tewatia,All-rounder,Indian,72,75,Clutch finisher; domestic
2025,Gujarat Titans,Shahrukh Khan,Batter,Indian,70,72,Power-hitting role
2025,Gujarat Titans,Rashid Khan,Bowler,Afghan,92,88,Elite spinner; top quality
2025,Gujarat Titans,Mohammed Siraj,Bowler,Indian,85,82,Quality pace; growing stature
2025,Gujarat Titans,Gerald Coetzee,Bowler,South African,72,75,Rapid pace; quality
2025,Gujarat Titans,Prasidh Krishna,Bowler,Indian,75,78,Quality pace; improving
2025,Gujarat Titans,Kulwant Khejroliya,Bowler,Indian,62,65,Left-arm pace support
2025,Sunrisers Hyderabad,Travis Head,Batter,Australian,88,90,Consistent destructive force
2025,Sunrisers Hyderabad,Abhishek Sharma,Batter,Indian,80,85,Explosive opener continued
2025,Sunrisers Hyderabad,Heinrich Klaasen,WK-Batter,South African,88,90,Back to near-2024 form; quality
2025,Sunrisers Hyderabad,Aiden Markram,Batter,South African,80,82,Quality middle-order
2025,Sunrisers Hyderabad,Nitish Kumar Reddy,All-rounder,Indian,72,82,Growing quality; sophomore improvement
2025,Sunrisers Hyderabad,Pat Cummins,Bowler (C),Australian,92,88,Captain; quality continued
2025,Sunrisers Hyderabad,Washington Sundar,All-rounder,Indian,78,80,Quality spin all-rounder
2025,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,82,Consistent quality swing
2025,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,78,Death bowling specialist
2025,Sunrisers Hyderabad,Harshal Patel,Bowler,Indian,75,78,Quality pace; impactful
2025,Sunrisers Hyderabad,Simarjeet Singh,Bowler,Indian,62,65,Domestic pace support
2025,Delhi Capitals,KL Rahul,WK-Batter (C),Indian,88,88,Consistent quality; strong season
2025,Delhi Capitals,Jake Fraser-McGurk,Opener,Australian,72,82,Explosive debut; extraordinary strike rate
2025,Delhi Capitals,Tristan Stubbs,Batter,South African,72,78,Young power-hitter; quality growing
2025,Delhi Capitals,Rishabh Pant,WK-Batter,Indian,88,85,Quality wicketkeeper-batter; consistent
2025,Delhi Capitals,Axar Patel,All-rounder,Indian,78,82,Quality all-rounder; growing stature
2025,Delhi Capitals,Ashutosh Sharma,Batter,Indian,65,72,Domestic quality; developing
2025,Delhi Capitals,Kuldeep Yadav,Bowler,Indian,82,85,Consistent wicket-taker; quality spin
2025,Delhi Capitals,Mitchell Starc,Bowler,Australian,90,82,Quality pace; powerplay weapon before KKR move
2025,Delhi Capitals,Mukesh Kumar,Bowler,Indian,68,72,Improving pacer
2025,Delhi Capitals,Khaleel Ahmed,Bowler,Indian,72,72,Left-arm pace support
2025,Delhi Capitals,Daryl Mitchell,All-rounder,New Zealander,75,72,All-round support
2025,Lucknow Super Giants,Rishabh Pant,WK-Batter,Indian,88,85,Quality wicketkeeper-batter
2025,Lucknow Super Giants,Quinton de Kock,WK-Batter,South African,88,82,Quality opener
2025,Lucknow Super Giants,Nicholas Pooran,WK-Batter,West Indian,78,80,Power-hitting wicketkeeper
2025,Lucknow Super Giants,Mitchell Marsh,All-rounder (C),Australian,85,85,Powerful all-round; captain
2025,Lucknow Super Giants,Deepak Hooda,All-rounder,Indian,72,70,Domestic contribution
2025,Lucknow Super Giants,Ayush Badoni,Batter,Indian,65,78,Clutch performances continued
2025,Lucknow Super Giants,Krunal Pandya,All-rounder,Indian,75,75,Left-arm spin and hitting
2025,Lucknow Super Giants,Ravi Bishnoi,Bowler,Indian,70,80,Quality leg-spinner; growing stature
2025,Lucknow Super Giants,Avesh Khan,Bowler,Indian,78,78,Quality pace
2025,Lucknow Super Giants,Shamar Joseph,Bowler,West Indian,72,75,Quality Caribbean pace; debut
2025,Lucknow Super Giants,Yash Thakur,Bowler,Indian,65,72,Quality pace
2026,Royal Challengers Bengaluru,Virat Kohli,Batter,Indian,99,95,675 runs; 56.25 avg; career-best SR 165.85
2026,Royal Challengers Bengaluru,Phil Salt,WK-Batter,English,82,88,Explosive opener; quality contribution
2026,Royal Challengers Bengaluru,Rajat Patidar,Batter (C),Indian,80,92,501 runs; 93* in Qualifier 1; defending champion captain
2026,Royal Challengers Bengaluru,Devdutt Padikkal,Batter,Indian,82,88,464 runs at SR 168.73; aggressive role
2026,Royal Challengers Bengaluru,Tim David,All-rounder,Singaporean,85,85,305 runs; vital stabilizer in finishes
2026,Royal Challengers Bengaluru,Jitesh Sharma,WK-Batter,Indian,68,78,Quality domestic finisher
2026,Royal Challengers Bengaluru,Krunal Pandya,All-rounder,Indian,75,75,Left-arm spin and hitting
2026,Royal Challengers Bengaluru,Swapnil Singh,Batter,Indian,62,68,Domestic support
2026,Royal Challengers Bengaluru,Bhuvneshwar Kumar,Bowler,Indian,88,90,28 wickets; 7.95 economy; second Purple Cap race
2026,Royal Challengers Bengaluru,Josh Hazlewood,Bowler,Australian,88,82,Quality Australian pace; powerplay weapon
2026,Royal Challengers Bengaluru,Yash Dayal,Bowler,Indian,65,72,Pace quality; important contribution
2026,Rajasthan Royals,Vaibhav Sooryavanshi,Batter,Indian,82,100,Orange Cap; MVP; 776 runs; SR 237.30; 72 sixes; 15 yrs
2026,Rajasthan Royals,Yashasvi Jaiswal,Opener,Indian,85,88,Quality opener; consistent partner
2026,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,88,Consistent captain and batter
2026,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,82,526 runs; consistent quality
2026,Rajasthan Royals,Riyan Parag,Batter,Indian,78,82,Consistent middle-order; quality
2026,Rajasthan Royals,Shimron Hetmyer,Batter,West Indian,78,78,Powerful finisher; consistent
2026,Rajasthan Royals,Ravichandran Ashwin,Bowler,Indian,88,78,Quality spinner; veteran presence
2026,Rajasthan Royals,Jofra Archer,Bowler,English,88,85,25 wickets at 9.31 economy; key weapon
2026,Rajasthan Royals,Trent Boult,Bowler,New Zealander,88,82,Quality swing; powerplay threat
2026,Rajasthan Royals,Sandeep Sharma,Bowler,Indian,70,72,Quality swing bowling support
2026,Rajasthan Royals,Kartik Tyagi,Bowler,Indian,65,72,Pace support; 18 wickets in season
2026,Gujarat Titans,Shubman Gill,Batter (C),Indian,90,92,732 runs; 104
2026,Gujarat Titans,Jos Buttler,WK-Batter,English,90,85,Solid explosive opening support
2026,Gujarat Titans,Sai Sudharsan,Batter,Indian,82,88,Massive structural anchor in top order
2026,Gujarat Titans,David Miller,Batter,South African,82,80,Experienced finisher pacing down the order
2026,Gujarat Titans,Rahul Tewatia,All-rounder,Indian,72,76,Clutch domestic finisher option
2026,Gujarat Titans,Shahrukh Khan,Batter,Indian,70,72,Lower-order boundary hitter
2026,Gujarat Titans,Rashid Khan,Bowler,Afghan,92,90,Premier mystery spinner and defensive bowler
2026,Gujarat Titans,Mohammed Siraj,Bowler,Indian,85,82,Leading pace option in the powerplay
2026,Gujarat Titans,Gerald Coetzee,Bowler,South African,72,75,Aggressive express pace enforcer
2026,Gujarat Titans,Prasidh Krishna,Bowler,Indian,75,76,Solid bounce and length specialist
2026,Gujarat Titans,Noor Ahmad,Bowler,Afghan,72,80,Highly effective left-arm wrist spin partner
2026,Lucknow Super Giants,Rishabh Pant,WK-Batter,Indian,88,86,Dynamic wicketkeeper opener
2026,Lucknow Super Giants,Quinton de Kock,WK-Batter,South African,88,82,Experienced overseas top-order partner
2026,Lucknow Super Giants,Nicholas Pooran,WK-Batter,West Indian,78,85,Destructive middle-order target hitter
2026,Lucknow Super Giants,Mitchell Marsh,All-rounder (C),Australian,85,82,Pivotal captain and seam all-rounder
2026,Lucknow Super Giants,Ayush Badoni,Batter,Indian,65,74,Reliable domestic middle-order platform
2026,Lucknow Super Giants,Krunal Pandya,All-rounder,Indian,75,75,Dependable defensive spin option
2026,Lucknow Super Giants,Marcus Stoinis,All-rounder,Australian,78,76,Power hitter down the order
2026,Lucknow Super Giants,Ravi Bishnoi,Bowler,Indian,70,82,Attacking leg-spin weapon
2026,Lucknow Super Giants,Avesh Khan,Bowler,Indian,78,78,Frontline domestic pace asset
2026,Lucknow Super Giants,Naveen-ul-Haq,Bowler,Afghan,70,74,Slower ball variation expert at the death
2026,Lucknow Super Giants,Yash Thakur,Bowler,Indian,65,70,Supporting domestic seam option
2026,Sunrisers Hyderabad,Travis Head,Batter,Australian,88,94,"Aggressive, high-impact powerplay weapon"
2026,Sunrisers Hyderabad,Abhishek Sharma,Batter,Indian,80,88,Elite young explosive opener
2026,Sunrisers Hyderabad,Heinrich Klaasen,WK-Batter,South African,88,92,Finisher caliber spin destroyer
2026,Sunrisers Hyderabad,Nitish Kumar Reddy,All-rounder,Indian,72,84,Pivotal young domestic seam all-rounder
2026,Sunrisers Hyderabad,Aiden Markram,Batter,South African,80,80,Middle-order anchor stabilizer
2026,Sunrisers Hyderabad,Pat Cummins,Bowler (C),Australian,92,88,Inspirational leader and key pace resource
2026,Sunrisers Hyderabad,Washington Sundar,All-rounder,Indian,78,78,Powerplay containment off-spinner
2026,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,82,Stalwart veteran swing bowler
2026,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,80,Reliable yorker specialist at the death
2026,Sunrisers Hyderabad,Harshal Patel,Bowler,Indian,75,76,Effective dipping slower-ball bowler
2026,Sunrisers Hyderabad,Mayank Markande,Bowler,Indian,65,68,Supporting domestic leg-spinner
2026,Delhi Capitals,KL Rahul,WK-Batter (C),Indian,88,86,"Classy, steady top-order presence"
2026,Delhi Capitals,Jake Fraser-McGurk,Opener,Australian,72,84,Ultra-aggressive ultra strike-rate opener
2026,Delhi Capitals,Tristan Stubbs,Batter,South African,72,82,Highly adaptable young overseas finisher
2026,Delhi Capitals,Axar Patel,All-rounder,Indian,78,84,Elite domestic left-arm spin all-rounder
2026,Delhi Capitals,Ashutosh Sharma,Batter,Indian,65,72,Clutch lower-order local hitter
2026,Delhi Capitals,Abishek Porel,WK-Batter,Indian,65,70,Young domestic middle-order platform
2026,Delhi Capitals,Kuldeep Yadav,Bowler,Indian,82,88,Leading wrist-spin attacking weapon
2026,Delhi Capitals,Mitchell Starc,Bowler,Australian,90,82,Experienced left-arm spearhead
2026,Delhi Capitals,Mukesh Kumar,Bowler,Indian,68,74,Dependable death-overs bowler
2026,Delhi Capitals,Khaleel Ahmed,Bowler,Indian,72,72,Early powerplay swing bowler
2026,Delhi Capitals,Rasikh Salam,Bowler,Indian,62,68,Promising domestic variations pacer
2026,Chennai Super Kings,Ruturaj Gaikwad,Batter (C),Indian,85,85,Steady opening anchor leading the transition
2026,Chennai Super Kings,Urvil Patel,WK-Batter,Indian,65,70,Aggressive uncapped domestic opening partner
2026,Chennai Super Kings,Shivam Dube,All-rounder,Indian,78,82,Spin-destroyer utilized heavily in middle overs
2026,Chennai Super Kings,Sanju Samson,WK-Batter,Indian,85,80,Major trade signing anchoring the top order
2026,Chennai Super Kings,Sarfaraz Khan,Batter,Indian,75,76,Nuggety domestic middle-order stabilizer
2026,Chennai Super Kings,MS Dhoni,WK-Batter,Indian,98,72,"Legendary veteran playing a reduced, high-impact finish role"
2026,Chennai Super Kings,Ravindra Jadeja,All-rounder,Indian,90,85,Elite defensive left-arm spin asset
2026,Chennai Super Kings,Noor Ahmad,Bowler,Afghan,72,82,Primary overseas wrist-spinner holding the economy
2026,Chennai Super Kings,Deepak Chahar,Bowler,Indian,82,78,Powerplay swing specialist
2026,Chennai Super Kings,Matheesha Pathirana,Bowler,Sri Lankan,75,85,Elite death-overs slinger spearhead
2026,Chennai Super Kings,Gurjapneet Singh,Bowler,Indian,60,68,Promising domestic left-arm pace option
2026,Mumbai Indians,Rohit Sharma,Batter,Indian,90,82,Veteran opener providing steady powerplay starts
2026,Mumbai Indians,Quinton de Kock,WK-Batter,South African,88,85,Experienced overseas opening partner
2026,Mumbai Indians,Suryakumar Yadav,Batter,Indian,90,90,Premier 360-degree top-order target hitter
2026,Mumbai Indians,Tilak Varma,Batter,Indian,80,88,Consistent middle-order anchor and rebuilding core
2026,Mumbai Indians,Will Jacks,Batter,English,85,82,Explosive overseas middle-order enforcer
2026,Mumbai Indians,Hardik Pandya,All-rounder (C),Indian,88,80,Seam-bowling captain balancing the lower order
2026,Mumbai Indians,Mitchell Santner,All-rounder,New Zealander,80,78,Defensive overseas left-arm spin resource
2026,Mumbai Indians,Naman Dhir,Batter,Indian,65,70,Useful domestic lower-order clean hitter
2026,Mumbai Indians,Jasprit Bumrah,Bowler,Indian,96,96,The absolute gold standard for multi-phase bowling
2026,Mumbai Indians,Deepak Chahar,Bowler,Indian,82,78,Reliable new-ball seam companion
2026,Mumbai Indians,Allah Ghazanfar,Bowler,Afghan,70,76,Exciting young mystery spin addition
2026,Kolkata Knight Riders,Finn Allen,Opener,New Zealander,78,80,Ultra-aggressive overseas powerplay launcher
2026,Kolkata Knight Riders,Sunil Narine,All-rounder,West Indian,92,85,Stalwart veteran mystery spinner and pinch hitter
2026,Kolkata Knight Riders,Ajinkya Rahane,Batter (C),Indian,82,74,Experienced veteran captain stabilizing the top order
2026,Kolkata Knight Riders,Cameron Green,All-rounder,Australian,85,84,Pivotal pacing long-levers seam all-rounder
2026,Kolkata Knight Riders,Venkatesh Iyer,All-rounder,Indian,80,82,Adaptable domestic middle-order resource
2026,Kolkata Knight Riders,Rinku Singh,Batter,Indian,82,82,Go-to domestic death-overs finisher
2026,Kolkata Knight Riders,Ramandeep Singh,All-rounder,Indian,65,72,Dynamic local utility player and finisher
2026,Kolkata Knight Riders,Harshit Rana,Bowler,Indian,68,80,Frontline domestic deck-pounder
2026,Kolkata Knight Riders,Matheesha Pathirana,Bowler,Sri Lankan,75,86,Major death bowling spearhead signing
2026,Kolkata Knight Riders,Varun Chakravarthy,Bowler,Indian,72,82,Leading domestic mystery spinner
2026,Kolkata Knight Riders,Vaibhav Arora,Bowler,Indian,65,70,Early swing support specialist
2026,Punjab Kings,Prabhsimran Singh,WK-Batter,Indian,78,82,"Dynamic, fast-starting local opener"
2026,Punjab Kings,Shreyas Iyer,Batter (C),Indian,85,86,Tactical captain anchoring the long innings
2026,Punjab Kings,Marcus Stoinis,All-rounder,Australian,78,82,Overseas muscle pacing the middle overs
2026,Punjab Kings,Shashank Singh,Batter,Indian,75,84,Proven domestic clutch lower-order finisher
2026,Punjab Kings,Nehal Wadhera,Batter,Indian,65,72,Young domestic middle-order link batter
2026,Punjab Kings,Azmatullah Omarzai,All-rounder,Afghan,75,76,Overseas medium-pace operational anchor
2026,Punjab Kings,Harpreet Brar,All-rounder,Indian,65,74,Highly economical domestic left-arm spinner
2026,Punjab Kings,Marco Jansen,Bowler,South African,72,80,Tall left-arm express bounce and swing asset
2026,Punjab Kings,Yuzvendra Chahal,Bowler,Indian,88,85,Veteran attacking leg-spin weapon
2026,Punjab Kings,Arshdeep Singh,Bowler,Indian,78,88,Leading domestic left-arm options spearhead
2026,Punjab Kings,Xavier Bartlett,Bowler,Australian,68,74,Skilful overseas outswing bowler
2026,Gujarat Titans,Shubman Gill,Batter (C),Indian,90,92,732 runs; top anchor for the team
